# longitude  latitude
-123.932083     46.431671
-123.932137     46.433304
-123.933777     46.434967
-123.933723     46.436668
-123.933334     46.437088
-123.932526     46.437088
-123.932083     46.437500
-123.932137     46.438332
-123.931305     46.439163
-123.931252     46.440811
-123.932915     46.442505
-123.932945     46.443306
-123.934219     46.444557
-123.935860     46.444557
-123.936279     46.445000
-123.936279     46.445862
-123.937889     46.447495
-123.937943     46.449165
-123.938751     46.449997
-123.938782     46.451668
-123.939636     46.452530
-123.939636     46.453308
-123.939140     46.453720
-123.938416     46.453720
-123.937943     46.454140
-123.937943     46.455002
-123.936310     46.456665
-123.936279     46.459106
-123.935081     46.460449
-123.933388     46.458755
-123.932526     46.458755
-123.930862     46.457054
-123.930054     46.457054
-123.929192     46.456253
-123.928360     46.456192
-123.923775     46.451668
-123.923775     46.444138
-123.924583     46.443329
-123.924583     46.442528
-123.925415     46.441666
-123.925446     46.440002
-123.926247     46.439140
-123.926331     46.436668
-123.924194     46.434525
-123.923363     46.434525
-123.921692     46.432892
-123.920860     46.432892
-123.919998     46.432114
-123.919220     46.432053
-123.918358     46.431252
-123.910027     46.431221
-123.909164     46.430420
-123.905861     46.430389
-123.905029     46.429527
-123.896667     46.429558
-123.895859     46.428749
-123.893387     46.428726
-123.892525     46.429581
-123.891724     46.429581
-123.890862     46.428726
-123.889969     46.429581
-123.887497     46.429558
-123.886276     46.430832
-123.886307     46.432472
-123.887581     46.433723
-123.892525     46.433746
-123.893417     46.432892
-123.894974     46.432861
-123.895889     46.432053
-123.899193     46.432083
-123.900024     46.432892
-123.902496     46.432922
-123.903358     46.433723
-123.904167     46.433777
-123.905029     46.434555
-123.905830     46.434555
-123.908775     46.437500
-123.908722     46.439163
-123.909637     46.439941
-123.909668     46.440811
-123.908775     46.441666
-123.908806     46.443329
-123.907997     46.444138
-123.907890     46.448303
-123.907082     46.449165
-123.907082     46.449966
-123.907501     46.450363
-123.908333     46.450417
-123.908775     46.450836
-123.908775     46.452469
-123.911720     46.455360
-123.912498     46.455360
-123.915001     46.457916
-123.916664     46.457886
-123.917526     46.458755
-123.920082     46.458725
-123.921722     46.460388
-123.922470     46.460419
-123.924164     46.462082
-123.925026     46.462051
-123.925941     46.462921
-123.927498     46.462891
-123.928413     46.463745
-123.929222     46.463745
-123.929665     46.464142
-123.929581     46.464996
-123.930000     46.465393
-123.931664     46.465439
-123.932526     46.466217
-123.934219     46.466217
-123.935081     46.465416
-123.935860     46.465416
-123.936722     46.466248
-123.937553     46.466248
-123.938721     46.467499
-123.938721     46.468307
-123.939667     46.469139
-123.939636     46.470001
-123.942108     46.472504
-123.942055     46.473305
-123.942970     46.474136
-123.942970     46.476669
-123.943779     46.477501
-123.943810     46.479111
-123.942917     46.479973
-123.942970     46.481644
-123.942139     46.482498
-123.942970     46.483360
-123.942886     46.484138
-123.943748     46.485001
-123.943779     46.486664
-123.942970     46.487473
-123.942970     46.488304
-123.940887     46.490387
-123.940025     46.490387
-123.939140     46.491280
-123.938416     46.491280
-123.937584     46.492081
-123.936668     46.492081
-123.935081     46.493752
-123.931641     46.493721
-123.930916     46.494583
-123.929192     46.494614
-123.928360     46.495422
-123.927528     46.495422
-123.926247     46.496689
-123.926247     46.498276
-123.924637     46.499939
-123.924553     46.500809
-123.921219     46.504166
-123.921249     46.505806
-123.920441     46.506668
-123.920471     46.507477
-123.919556     46.508278
-123.920082     46.508720
-123.920807     46.508720
-123.922943     46.510834
-123.922943     46.511642
-123.922554     46.512024
-123.918388     46.512054
-123.917580     46.512917
-123.915833     46.512894
-123.915054     46.513748
-123.914192     46.513748
-123.913414     46.514557
-123.912498     46.514557
-123.911720     46.513718
-123.910889     46.513718
-123.909195     46.512085
-123.908386     46.512085
-123.907532     46.511246
-123.904999     46.511246
-123.904221     46.510422
-123.903358     46.510422
-123.902969     46.509972
-123.902969     46.509171
-123.901665     46.507919
-123.900887     46.507919
-123.899193     46.506226
-123.898331     46.506226
-123.897499     46.505356
-123.897110     46.505829
-123.897110     46.507500
-123.897942     46.508278
-123.897972     46.509140
-123.898720     46.509995
-123.898804     46.512497
-123.898361     46.512917
-123.894218     46.512894
-123.892914     46.514137
-123.892944     46.514999
-123.893776     46.515808
-123.893776     46.516663
-123.894638     46.517502
-123.894585     46.519974
-123.895470     46.520828
-123.895470     46.525780
-123.896278     46.526642
-123.896278     46.527496
-123.897972     46.529144
-123.898026     46.529999
-123.896278     46.531616
-123.896332     46.533333
-123.897141     46.534164
-123.897110     46.534973
-123.894218     46.537918
-123.893387     46.537918
-123.892914     46.538330
-123.892944     46.540833
-123.893387     46.541245
-123.894196     46.541222
-123.894608     46.541695
-123.894585     46.549110
-123.895859     46.550415
-123.897499     46.550415
-123.898331     46.551254
-123.904221     46.551224
-123.905060     46.552055
-123.905914     46.552055
-123.906303     46.552444
-123.906334     46.553307
-123.907913     46.555000
-123.907944     46.555801
-123.908386     46.556198
-123.909195     46.556198
-123.910446     46.557495
-123.910469     46.558365
-123.911720     46.559555
-123.912498     46.559555
-123.914192     46.561249
-123.914970     46.561249
-123.916275     46.562469
-123.916275     46.563332
-123.917137     46.564140
-123.917053     46.565857
-123.917557     46.566254
-123.920082     46.566223
-123.922997     46.569107
-123.922943     46.569977
-123.922112     46.570831
-123.922081     46.573364
-123.921249     46.574165
-123.922081     46.574944
-123.922112     46.575806
-123.920387     46.577469
-123.920914     46.577888
-123.921722     46.577866
-123.924637     46.580811
-123.924637     46.581612
-123.927055     46.584167
-123.927109     46.585831
-123.928802     46.587524
-123.928802     46.588333
-123.930885     46.590416
-123.931641     46.590416
-123.932137     46.590805
-123.932083     46.591667
-123.932610     46.592087
-123.933334     46.592056
-123.933746     46.592468
-123.933777     46.593307
-123.934219     46.593719
-123.935028     46.593689
-123.935860     46.594559
-123.936691     46.594559
-123.938416     46.596252
-123.939247     46.596252
-123.940887     46.597885
-123.941719     46.597885
-123.942497     46.598724
-123.944221     46.598724
-123.944969     46.599556
-123.945915     46.599556
-123.946671     46.600418
-123.949219     46.600388
-123.949997     46.601250
-123.951721     46.601227
-123.952499     46.602081
-123.953415     46.602081
-123.954582     46.603302
-123.954613     46.604973
-123.955498     46.605835
-123.955498     46.607468
-123.956276     46.608337
-123.956276     46.609138
-123.957108     46.609970
-123.957108     46.610832
-123.957886     46.611633
-123.957916     46.614136
-123.958778     46.615005
-123.958778     46.615807
-123.959641     46.616638
-123.959641     46.617500
-123.960526     46.618301
-123.959663     46.619171
-123.959610     46.620804
-123.958832     46.621643
-123.958748     46.631699
-123.959663     46.632477
-123.959610     46.634140
-123.960442     46.634995
-123.960472     46.635834
-123.961304     46.636642
-123.961250     46.637497
-123.960831     46.637894
-123.956696     46.637863
-123.955833     46.637085
-123.955025     46.637085
-123.951332     46.633331
-123.951279     46.632500
-123.949585     46.630783
-123.949692     46.630005
-123.948723     46.629135
-123.948807     46.628334
-123.947998     46.627502
-123.947945     46.626640
-123.947136     46.625832
-123.947083     46.624969
-123.945389     46.623276
-123.945389     46.622467
-123.944191     46.621223
-123.943359     46.621246
-123.942528     46.620392
-123.941696     46.620392
-123.940887     46.619553
-123.940025     46.619553
-123.939163     46.618698
-123.937553     46.618721
-123.936668     46.617859
-123.935028     46.617889
-123.934166     46.617027
-123.932526     46.617058
-123.930054     46.614609
-123.926750     46.614578
-123.925835     46.613724
-123.924164     46.613754
-123.923332     46.612885
-123.916695     46.612885
-123.915390     46.614166
-123.915421     46.615807
-123.915833     46.616280
-123.918442     46.616249
-123.919167     46.617081
-123.920082     46.617081
-123.920830     46.617943
-123.921692     46.617943
-123.922501     46.618721
-123.923332     46.618721
-123.924164     46.619553
-123.925026     46.619553
-123.927582     46.622055
-123.928391     46.622055
-123.929222     46.622894
-123.930885     46.622894
-123.932137     46.624191
-123.932083     46.625778
-123.930862     46.627060
-123.930054     46.627060
-123.929665     46.627472
-123.929581     46.629974
-123.929192     46.630386
-123.927528     46.630386
-123.926720     46.631248
-123.923386     46.631226
-123.922890     46.631638
-123.923386     46.632027
-123.925056     46.632080
-123.925941     46.632858
-123.926636     46.632858
-123.927917     46.634171
-123.927971     46.635025
-123.928360     46.635422
-123.931694     46.632080
-123.934219     46.632057
-123.935028     46.632919
-123.936691     46.632889
-123.937111     46.633301
-123.937164     46.634995
-123.937553     46.635391
-123.938416     46.635391
-123.939583     46.636642
-123.939636     46.638306
-123.938782     46.639168
-123.938751     46.641693
-123.937943     46.642502
-123.937943     46.643333
-123.937553     46.643753
-123.935081     46.643723
-123.932526     46.646255
-123.930862     46.646194
-123.928360     46.648727
-123.925026     46.648750
-123.924194     46.649582
-123.923363     46.649582
-123.922165     46.650833
-123.922165     46.651642
-123.921249     46.652443
-123.921303     46.655838
-123.920502     46.656693
-123.920441     46.662498
-123.919609     46.663330
-123.920441     46.664108
-123.920441     46.668335
-123.922554     46.670387
-123.924248     46.670364
-123.925056     46.671219
-123.926720     46.671188
-123.927055     46.671661
-123.927109     46.672470
-123.927917     46.673309
-123.927498     46.673782
-123.921692     46.673691
-123.920082     46.675385
-123.919167     46.675385
-123.917946     46.676636
-123.917946     46.677505
-123.916748     46.678726
-123.914970     46.678726
-123.914192     46.679581
-123.910858     46.679558
-123.910027     46.680420
-123.903389     46.680359
-123.902473     46.681221
-123.901749     46.681252
-123.900833     46.682053
-123.900002     46.682053
-123.899193     46.682922
-123.897552     46.682922
-123.896721     46.683723
-123.895889     46.683746
-123.893387     46.686218
-123.892525     46.686218
-123.890915     46.687889
-123.889969     46.687889
-123.889252     46.688690
-123.887497     46.688721
-123.886696     46.689583
-123.885025     46.689606
-123.884193     46.690414
-123.882553     46.690414
-123.880859     46.692032
-123.879250     46.692032
-123.877525     46.693726
-123.876694     46.693726
-123.875916     46.694580
-123.875053     46.694580
-123.874138     46.695389
-123.872581     46.695419
-123.871666     46.696220
-123.870834     46.696220
-123.870026     46.697083
-123.869194     46.697083
-123.868385     46.697891
-123.867554     46.697891
-123.866722     46.698776
-123.864998     46.698723
-123.864166     46.699524
-123.863335     46.699524
-123.862526     46.700394
-123.859192     46.700417
-123.858803     46.700836
-123.858803     46.701637
-123.857582     46.702888
-123.851692     46.702888
-123.850861     46.703751
-123.845032     46.703720
-123.844193     46.702888
-123.842529     46.702888
-123.841721     46.702087
-123.839195     46.702057
-123.838776     46.701668
-123.838776     46.700806
-123.838387     46.700417
-123.836693     46.700417
-123.834251     46.697861
-123.833359     46.697861
-123.832581     46.697083
-123.831718     46.697083
-123.830498     46.695831
-123.830444     46.694977
-123.828331     46.692886
-123.827553     46.692886
-123.827080     46.692474
-123.827080     46.691696
-123.825470     46.689972
-123.825470     46.689140
-123.825081     46.688721
-123.824219     46.688721
-123.823387     46.687889
-123.819221     46.687912
-123.818748     46.688332
-123.818748     46.690834
-123.819611     46.691635
-123.819611     46.692474
-123.821724     46.694580
-123.823387     46.694580
-123.831306     46.702438
-123.828362     46.705383
-123.825890     46.705414
-123.825470     46.705811
-123.825470     46.706665
-123.825943     46.707054
-123.827469     46.707054
-123.828026     46.707504
-123.827942     46.708305
-123.829193     46.709557
-123.830025     46.709557
-123.830887     46.710419
-123.831276     46.709999
-123.831276     46.708282
-123.830414     46.707504
-123.830444     46.705833
-123.830887     46.705383
-123.831696     46.705414
-123.832497     46.704559
-123.834999     46.704559
-123.835831     46.705383
-123.837502     46.705383
-123.838387     46.706223
-123.839165     46.706223
-123.840469     46.707474
-123.840469     46.714172
-123.842499     46.716248
-123.843025     46.715805
-123.842972     46.714943
-123.843803     46.714142
-123.843803     46.713333
-123.844193     46.712891
-123.845886     46.712860
-123.846664     46.712051
-123.848778     46.714172
-123.848831     46.715805
-123.846664     46.717888
-123.844193     46.717918
-123.843361     46.718719
-123.841721     46.718719
-123.840858     46.717865
-123.840469     46.718338
-123.841637     46.719582
-123.847527     46.719528
-123.852554     46.724579
-123.857582     46.724556
-123.858330     46.725418
-123.860001     46.725388
-123.863388     46.728722
-123.865891     46.728722
-123.866722     46.729553
-123.875862     46.729553
-123.876747     46.730415
-123.878387     46.730392
-123.880470     46.732498
-123.880417     46.733360
-123.884560     46.737503
-123.884560     46.738281
-123.886696     46.740387
-123.888359     46.740417
-123.889252     46.739555
-123.889999     46.739555
-123.891251     46.740807
-123.891304     46.743332
-123.890083     46.744583
-123.888359     46.744553
-123.887917     46.744949
-123.887970     46.745804
-123.887108     46.746666
-123.887108     46.747467
-123.886223     46.748337
-123.887192     46.749191
-123.887192     46.749969
-123.887497     46.750389
-123.887917     46.749969
-123.887886     46.749168
-123.890053     46.747116
-123.890862     46.747086
-123.891724     46.747894
-123.892525     46.747894
-123.892998     46.748337
-123.892998     46.749138
-123.893387     46.749527
-123.894165     46.749588
-123.894997     46.750389
-123.900887     46.750389
-123.902527     46.748718
-123.903358     46.748718
-123.904167     46.747917
-123.904999     46.747894
-123.905830     46.747025
-123.907608     46.747086
-123.909195     46.745422
-123.910027     46.745422
-123.910858     46.744583
-123.911720     46.744583
-123.913330     46.742920
-123.914276     46.742920
-123.914581     46.742500
-123.914581     46.739136
-123.915886     46.737862
-123.916664     46.738724
-123.917526     46.738724
-123.917969     46.738304
-123.916748     46.737061
-123.915054     46.737083
-123.914665     46.736610
-123.914581     46.734970
-123.912918     46.733337
-123.912888     46.732529
-123.911278     46.730835
-123.911247     46.728302
-123.911720     46.727890
-123.912498     46.727890
-123.913307     46.727081
-123.917526     46.727051
-123.918358     46.726196
-123.919220     46.727051
-123.920029     46.727028
-123.920860     46.726227
-123.922554     46.726273
-123.923416     46.725418
-123.925026     46.725388
-123.925888     46.724579
-123.941696     46.724579
-123.942581     46.723724
-123.944168     46.723755
-123.945084     46.724556
-123.947609     46.724579
-123.948334     46.725388
-123.949165     46.725418
-123.950027     46.726227
-123.950859     46.726227
-123.952553     46.727921
-123.953362     46.727921
-123.954224     46.728745
-123.955055     46.728745
-123.956665     46.730392
-123.957497     46.730392
-123.958443     46.731216
-123.959167     46.731216
-123.960052     46.732086
-123.960831     46.732086
-123.961693     46.732864
-123.962524     46.732918
-123.964249     46.734558
-123.965858     46.734558
-123.966721     46.735390
-123.972557     46.735390
-123.975830     46.738754
-123.977081     46.737473
-123.977112     46.735832
-123.976303     46.734970
-123.976250     46.734116
-123.975525     46.733307
-123.975418     46.729141
-123.974693     46.728302
-123.974609     46.726639
-123.975830     46.725357
-123.976692     46.725357
-123.977501     46.724556
-123.985054     46.724556
-123.985474     46.724136
-123.984612     46.723358
-123.984612     46.722504
-123.983414     46.721191
-123.982498     46.721191
-123.981667     46.720413
-123.979164     46.720390
-123.978386     46.719582
-123.977470     46.719528
-123.976723     46.718750
-123.975914     46.718750
-123.975471     46.718361
-123.975441     46.717499
-123.973747     46.715775
-123.973831     46.714195
-123.974136     46.713722
-123.980026     46.713745
-123.980888     46.714584
-123.982582     46.714584
-123.983414     46.715363
-123.985054     46.715416
-123.985832     46.716194
-123.987556     46.716248
-123.987915     46.715775
-123.987968     46.714973
-123.987526     46.714584
-123.986694     46.714584
-123.985863     46.713745
-123.985054     46.713745
-123.984192     46.712891
-123.982529     46.712921
-123.981667     46.712051
-123.980026     46.712082
-123.979248     46.711227
-123.977501     46.711250
-123.976776     46.710388
-123.974251     46.710419
-123.973358     46.709557
-123.972527     46.709579
-123.971748     46.708725
-123.967499     46.708755
-123.966721     46.707916
-123.965805     46.707916
-123.965469     46.707474
-123.965469     46.705811
-123.967499     46.703720
-123.971748     46.703751
-123.972527     46.702888
-123.973358     46.702888
-123.974220     46.703720
-123.978386     46.703751
-123.979248     46.704559
-123.980858     46.704582
-123.982498     46.706223
-123.983414     46.706223
-123.984192     46.707085
-123.989998     46.707085
-123.990913     46.707916
-124.000053     46.707779
-124.000946     46.707832
-124.001442     46.708054
-124.002029     46.708443
-124.002556     46.709641
-124.003082     46.709915
-124.003639     46.709915
-124.008469     46.714890
-124.009056     46.714996
-124.010330     46.715698
-124.011497     46.715775
-124.011719     46.716194
-124.012970     46.716583
-124.013664     46.716583
-124.014999     46.717422
-124.015526     46.717422
-124.017776     46.719055
-124.018471     46.719116
-124.019417     46.718414
-124.019997     46.718224
-124.020973     46.717529
-124.021553     46.717361
-124.023056     46.717331
-124.024498     46.718475
-124.026390     46.717606
-124.027779     46.716614
-124.028221     46.716614
-124.028946     46.717278
-124.030136     46.717499
-124.033279     46.717361
-124.034279     46.718170
-124.034386     46.718948
-124.035027     46.719803
-124.035027     46.720779
-124.035500     46.720673
-124.035942     46.720245
-124.035393     46.719917
-124.034943     46.718384
-124.035637     46.717110
-124.036331     46.716362
-124.035942     46.715637
-124.035858     46.713913
-124.036942     46.713280
-124.039803     46.713249
-124.040695     46.714050
-124.043526     46.714195
-124.043861     46.714584
-124.044388     46.714920
-124.045029     46.714973
-124.046638     46.716553
-124.049889     46.716690
-124.050804     46.717445
-124.054054     46.717361
-124.055054     46.718140
-124.056747     46.718246
-124.057671     46.719139
-124.063553     46.719307
-124.064331     46.719940
-124.065720     46.719917
-124.066307     46.720139
-124.066582     46.720673
-124.067108     46.720886
-124.069275     46.720810
-124.069832     46.721024
-124.070084     46.721474
-124.071335     46.721527
-124.071915     46.721802
-124.072334     46.722389
-124.074776     46.722527
-124.075417     46.722694
-124.075775     46.723083
-124.076363     46.723305
-124.078110     46.723305
-124.079193     46.724197
-124.080444     46.724197
-124.081276     46.724640
-124.084778     46.725281
-124.084969     46.725693
-124.086609     46.725967
-124.087387     46.726639
-124.089386     46.726974
-124.090164     46.727585
-124.091972     46.727669
-124.093193     46.728699
-124.094330     46.729309
-124.094971     46.729828
-124.095192     46.731033
-124.095192     46.743088
-124.096054     46.744026
-124.095917     46.757523
-124.095276     46.758392
-124.095360     46.771133
-124.095970     46.771416
-124.096191     46.772171
-124.095833     46.782166
-124.096497     46.782776
-124.096863     46.783585
-124.096832     46.784889
-124.097580     46.786255
-124.097694     46.791748
-124.098358     46.792999
-124.098526     46.797058
-124.099052     46.797836
-124.099442     46.799606
-124.100304     46.800644
-124.100060     46.802643
-124.101028     46.804337
-124.100914     46.806061
-124.101997     46.807251
-124.101891     46.810837
-124.102386     46.811081
-124.102859     46.811584
-124.102722     46.813858
-124.103249     46.814301
-124.103584     46.816139
-124.103470     46.817169
-124.103806     46.818085
-124.103554     46.818893
-124.104248     46.819809
-124.104332     46.823112
-124.104942     46.823502
-124.105164     46.824417
-124.105942     46.825333
-124.105972     46.826920
-124.106750     46.828552
-124.106804     46.830688
-124.107582     46.831139
-124.107750     46.832672
-124.108360     46.833755
-124.108498     46.834610
-124.109276     46.835861
-124.109222     46.838776
-124.110359     46.839783
-124.110222     46.843338
-124.111000     46.844086
-124.110886     46.846939
-124.112000     46.848473
-124.111946     46.849388
-124.113304     46.851471
-124.113251     46.852219
-124.114166     46.852783
-124.114304     46.853699
-124.115082     46.855583
-124.115913     46.856644
-124.115860     46.857056
-124.116608     46.858032
-124.116692     46.858749
-124.117165     46.859161
-124.117554     46.860062
-124.117691     46.862305
-124.118637     46.863190
-124.119362     46.866501
-124.120056     46.867310
-124.120171     46.868439
-124.120941     46.869804
-124.121056     46.871384
-124.121414     46.871857
-124.121887     46.874832
-124.122498     46.875168
-124.122498     46.876587
-124.123749     46.880005
-124.124275     46.880470
-124.124084     46.880974
-124.124306     46.883026
-124.125137     46.883636
-124.125999     46.884888
-124.125946     46.885422
-124.126610     46.886246
-124.127472     46.887863
-124.127693     46.888947
-124.128998     46.891220
-124.130112     46.894226
-124.131081     46.894775
-124.131638     46.895477
-124.131584     46.896278
-124.133110     46.897751
-124.133415     46.898888
-124.133972     46.899055
-124.134918     46.899719
-124.135109     46.900803
-124.135719     46.901306
-124.137054     46.901527
-124.137581     46.902328
-124.137665     46.903137
-124.138580     46.904083
-124.138664     46.904610
-124.138359     46.905533
-124.137886     46.905861
-124.137108     46.905861
-124.136360     46.906052
-124.135635     46.906693
-124.134888     46.906807
-124.133278     46.905914
-124.132362     46.906029
-124.130806     46.906860
-124.129723     46.906860
-124.128525     46.905914
-124.126282     46.905914
-124.125359     46.904968
-124.122108     46.908142
-124.122108     46.908638
-124.120361     46.910385
-124.120415     46.911301
-124.120026     46.912338
-124.119331     46.912552
-124.117943     46.914055
-124.116028     46.914078
-124.115219     46.915001
-124.110863     46.915001
-124.110275     46.914307
-124.108582     46.913696
-124.108414     46.912613
-124.107971     46.911804
-124.109360     46.910027
-124.109695     46.910522
-124.110779     46.910950
-124.111443     46.910973
-124.111694     46.910522
-124.111137     46.909668
-124.111275     46.909279
-124.109802     46.907440
-124.109222     46.907364
-124.108360     46.906616
-124.107887     46.906616
-124.106804     46.905838
-124.100609     46.905884
-124.100082     46.905724
-124.099442     46.904922
-124.097359     46.905167
-124.095139     46.904167
-124.094498     46.903557
-124.093941     46.902473
-124.091248     46.900253
-124.091248     46.899307
-124.090553     46.898499
-124.090858     46.897690
-124.091331     46.897476
-124.091835     46.897530
-124.089638     46.895691
-124.089111     46.894806
-124.089027     46.894279
-124.091248     46.892136
-124.092026     46.889862
-124.092499     46.889496
-124.092972     46.887283
-124.093361     46.886810
-124.093529     46.885941
-124.094276     46.885025
-124.094498     46.884109
-124.095970     46.882614
-124.095917     46.881302
-124.096359     46.880890
-124.101082     46.880753
-124.101082     46.879944
-124.100060     46.879135
-124.100220     46.878639
-124.099609     46.877945
-124.099442     46.876526
-124.097969     46.875336
-124.094582     46.871719
-124.094696     46.869614
-124.094498     46.869080
-124.093246     46.868469
-124.091057     46.866722
-124.090332     46.866608
-124.089470     46.865891
-124.087776     46.865829
-124.087524     46.866249
-124.086998     46.866585
-124.086136     46.866081
-124.084946     46.865860
-124.084442     46.865082
-124.084641     46.863190
-124.085052     46.862831
-124.084641     46.862503
-124.083664     46.863190
-124.073807     46.863335
-124.073303     46.863472
-124.072998     46.863808
-124.072418     46.864113
-124.071220     46.862976
-124.071136     46.861893
-124.071358     46.861526
-124.070831     46.860222
-124.068665     46.860031
-124.067886     46.859329
-124.067192     46.859222
-124.066887     46.858887
-124.066055     46.858337
-124.063164     46.858414
-124.062279     46.857666
-124.061310     46.858192
-124.058136     46.858223
-124.057304     46.858749
-124.056915     46.859222
-124.056137     46.859222
-124.055138     46.858307
-124.047302     46.858391
-124.045860     46.857307
-124.043945     46.857162
-124.042831     46.857498
-124.042747     46.858246
-124.042305     46.858665
-124.040916     46.859024
-124.040359     46.859833
-124.041664     46.862030
-124.042137     46.862503
-124.042831     46.862671
-124.043526     46.863808
-124.044525     46.864197
-124.046608     46.864227
-124.047417     46.863640
-124.048637     46.863167
-124.049164     46.862473
-124.053223     46.862556
-124.054276     46.861633
-124.060303     46.861588
-124.061806     46.862305
-124.063164     46.862473
-124.063667     46.863663
-124.063499     46.864532
-124.063110     46.865334
-124.061081     46.867477
-124.060471     46.867752
-124.060501     46.868393
-124.058998     46.870499
-124.058830     46.871529
-124.056610     46.873390
-124.055443     46.874725
-124.055275     46.875977
-124.053581     46.877472
-124.053497     46.879135
-124.052719     46.882500
-124.051720     46.883194
-124.051888     46.884476
-124.051331     46.885445
-124.051414     46.885834
-124.050720     46.886971
-124.050140     46.887283
-124.050056     46.888527
-124.050331     46.889000
-124.050163     46.890030
-124.048691     46.891586
-124.048470     46.892441
-124.045609     46.895615
-124.044388     46.895828
-124.042969     46.897446
-124.041275     46.897476
-124.040421     46.898331
-124.037834     46.898361
-124.037193     46.899109
-124.034943     46.898773
-124.034111     46.899582
-124.032082     46.900749
-124.029915     46.900833
-124.028969     46.901413
-124.027664     46.901779
-124.026917     46.902443
-124.022026     46.902496
-124.021164     46.903252
-124.019775     46.903336
-124.018608     46.904190
-124.017029     46.904190
-124.016029     46.904999
-124.014053     46.905083
-124.013390     46.905838
-124.008141     46.905838
-124.005943     46.903221
-124.004082     46.903221
-124.003471     46.902611
-124.000969     46.902527
-124.000000     46.903084
-123.999580     46.903275
-123.999611     46.904999
-124.000000     46.905136
-124.001526     46.905609
-124.002525     46.905746
-124.004501     46.908028
-124.005859     46.908417
-124.007111     46.909134
-124.008636     46.909134
-124.009941     46.910080
-124.010330     46.912140
-124.009918     46.912994
-124.009109     46.913803
-124.008636     46.914108
-124.007858     46.914108
-124.006165     46.914970
-124.004471     46.914948
-124.003113     46.914665
-124.002136     46.913773
-124.000916     46.912338
-124.000664     46.910416
-124.000053     46.909775
-124.000000     46.909775
-123.999222     46.910446
-123.998390     46.910446
-123.997971     46.910782
-123.997971     46.911636
-123.997192     46.912498
-123.997108     46.913307
-123.994247     46.916245
-123.993332     46.916199
-123.992996     46.916672
-123.992943     46.917526
-123.990082     46.920387
-123.989136     46.920418
-123.987526     46.922089
-123.986664     46.922089
-123.985054     46.923752
-123.983360     46.923782
-123.982498     46.924583
-123.980026     46.924530
-123.979195     46.923752
-123.973358     46.923752
-123.972527     46.922890
-123.970833     46.922913
-123.970032     46.923721
-123.966721     46.923752
-123.965858     46.922890
-123.956665     46.922913
-123.955833     46.923721
-123.953331     46.923752
-123.952553     46.924561
-123.951691     46.924561
-123.950081     46.926224
-123.949219     46.926224
-123.948387     46.927032
-123.946724     46.927055
-123.945915     46.927917
-123.941719     46.927887
-123.940834     46.928749
-123.938416     46.928726
-123.937500     46.929581
-123.936668     46.929527
-123.935860     46.930389
-123.935028     46.930420
-123.934219     46.931221
-123.929192     46.931252
-123.928391     46.932053
-123.926720     46.932083
-123.925888     46.932892
-123.920082     46.932922
-123.919220     46.933723
-123.916748     46.933746
-123.915833     46.934555
-123.915085     46.934555
-123.914192     46.935394
-123.912498     46.935394
-123.911720     46.936249
-123.908333     46.936218
-123.907532     46.937088
-123.903358     46.937057
-123.902527     46.937866
-123.897552     46.937912
-123.896721     46.938721
-123.895027     46.938721
-123.894165     46.939583
-123.893387     46.939583
-123.892555     46.940414
-123.889221     46.940361
-123.888443     46.941223
-123.886665     46.941254
-123.885887     46.940384
-123.885056     46.941254
-123.881638     46.941223
-123.880943     46.942078
-123.875832     46.942078
-123.873360     46.944557
-123.871719     46.944557
-123.870888     46.945419
-123.869194     46.945442
-123.867470     46.947052
-123.865082     46.947083
-123.864136     46.947891
-123.863388     46.947891
-123.862526     46.948746
-123.860916     46.948746
-123.860001     46.949554
-123.857498     46.949524
-123.856667     46.950394
-123.855026     46.950394
-123.854195     46.951218
-123.852554     46.951218
-123.851692     46.952087
-123.850861     46.952087
-123.850060     46.952888
-123.847527     46.952866
-123.846748     46.953720
-123.841721     46.953751
-123.840805     46.954559
-123.838387     46.954582
-123.837555     46.955383
-123.835052     46.955414
-123.834251     46.956223
-123.829224     46.956253
-123.828331     46.957054
-123.825859     46.957085
-123.824997     46.957947
-123.822525     46.957886
-123.821671     46.958694
-123.820831     46.958725
-123.819611     46.959976
-123.819611     46.960831
-123.818810     46.961639
-123.818810     46.962502
-123.814247     46.967110
-123.813362     46.967110
-123.812553     46.967918
-123.811722     46.967918
-123.810890     46.968719
-123.809998     46.968719
-123.808418     46.970390
-123.807526     46.970413
-123.806252     46.971664
-123.807526     46.972916
-123.809219     46.972916
-123.810081     46.973694
-123.811722     46.973755
-123.816643     46.968750
-123.817497     46.968719
-123.818390     46.967918
-123.819221     46.967918
-123.820053     46.967056
-123.821724     46.967056
-123.822525     46.966248
-123.823387     46.966248
-123.824196     46.965363
-123.825859     46.965416
-123.826691     46.964554
-123.830887     46.964584
-123.831276     46.964111
-123.831276     46.963333
-123.832581     46.962051
-123.833359     46.962051
-123.834137     46.961250
-123.836693     46.961227
-123.837502     46.962082
-123.843330     46.962082
-123.845886     46.964523
-123.846748     46.963722
-123.852470     46.963745
-123.853775     46.964973
-123.853775     46.965836
-123.852921     46.966644
-123.853386     46.967056
-123.854195     46.967026
-123.855026     46.966217
-123.856720     46.966278
-123.857529     46.967087
-123.860863     46.967110
-123.861748     46.967888
-123.868332     46.967918
-123.870026     46.969612
-123.870834     46.969582
